rating,review
5,Gd quality
5,Do not buyCalling with my bullets z bass edition connected via bluetooth cause a buzzing noise which can be heard by the other person. This goes away if I switch to phone or speaker mode so its obviously an earphone or bluetooth issue. Also I cannot hear the noise but the person on the other end of the call hears it. This dosen't happen while listening to music. Resetting the earphones sometimes works for sometime but then the issue occurs randomly again.
5,I loved it..
5,Good product. Must buy
5,Luv the packaging ....nd absolutely imaging sound quality ....🥰thank u flipkart
4,"Good battery back up, sound should be improved"
5,OsM Baas .....I Have Been Using for 30 Days.....I always sleep around the night in my neck....No Defect No Damage.....Battery Backup 2 Days.....Charged in 15-20 mins....Magnetic Buds.....Charging Light (Red)After Charged Light (White)Premium Quality.....Noise Cancellation....
5,Extraordinary just go for it.
5,"Awsome Bass & Sound Quality. No dough, U can Purchase."
5,Super I love one plus. . super quality.. just reached now ..
5,Good built quality .  Has good bass.  Overall a good product.
5,1.sound & bass❤️❤️❤️❤️2.Product😊😊😊👌👌👌👌👌🔥🔥🔥🔥🔥
5,Useful products
4,Super sound quality
5,Close your eyes and buy it.......
4,Good not bad
4,Amazing productSound quality super se upper 💓Battery backup A1
5,Best earphone
4,Sound quality is good. Worth the price
5,nice
5,Nice product
5,Amazing sound quality
5,Good one plus
5,Best Product For OnePlus Best Plastic QualityGood bass QualityBest battery life
5,"Awesome product from Oneplus. Connectivity, bass, sound, material quality and battery backup all are superb.Its very lightweight. Blue color is also awesome.Totally loved it"
5,Nice sound quality is good
5,"Makes cracking noise while playing, tried exchange, but still the issue persists. Don't buy. My friend also have these issue."
5,Nice sound & build quality
4,"Disturbance noise while speaking in call, defective product, not satisfied with performance and very worst response from Flipkart Executive"
5,Nice
5,One sided  not working working properly
5,Okey quality !!But lots of features!!
5,Super 👌👌👌👌
5,This product is really awesome. It's design and color are fantabulous.. sound quality is remarkable.. i am using this product and I would like to thank to onlepus to manufacturing this product 👍👍
4,I got 2 pair of rubber with this also . Packing is awesome 👌. The battery 🔋 life is so long .I charge this neckband for 10 minutes to full charge and use this around 10 hours and the battery loses only 60 % . 40 % battery 🔋 remaining after 10 hours use .      Best product
5,I am giving 1 star because of the noise cancellation  .. the noise cancellation  is very bad when in bus  while talking my freind can't  hear my voice he told me that only bus sound  coming from my side even m sending voice msg in WhatsApp  even my voice is totally missing only bus sound is there ... so if u r a traveller dong go fo it
5,Headphone has stopped working after an week
5,Connection is not good in this Bluetooth.Some time sound not come while bluetooth is connect...I don't like your this product...Connection issue each day.
5,It's too good
5,Flipkart replacement returne policy very bad because my product onepluse earphone is defective but never replace.multiple time my request rejected and Its waste of time. i suggest you you can try unother online platform to buy any product.
